"Date","Name","RepoType","RepoHost","Storepath","StorageTotal","StorageFree","FreePercentage"
"21.03.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","11356.08","25"
"21.03.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","11356.08","25"
"21.03.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","6892.27","37"
"21.03.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","478.22","47"
"21.03.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","11356.08","25"
"21.03.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","620.72","78"
"21.03.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","30380.57","68"
"21.03.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","258.05","19"
"21.03.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","92160","22730.89","25"
"21.03.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","92160","22730.89","25"
"21.03.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","92160","22730.89","25"
"21.03.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","92160","22730.89","25"
"21.03.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","92160","22730.89","25"
"21.03.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","92160","22730.89","25"
"21.03.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","92160","22730.89","25"
"21.03.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","92160","22730.89","25"
"21.03.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","47023.27","51"
"21.03.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","47023.27","51"
"21.03.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","47023.27","51"
"21.03.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","47023.27","51"
"21.03.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","47023.27","51"
"21.03.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","47023.27","51"
"21.03.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","47023.27","51"
"21.03.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","47023.27","51"
"21.03.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1948.22","38"
"22.03.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","900.88","9"
"22.03.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","35603.89","80"
"22.03.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","12257.18","41"
"22.03.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","9823.18","32"
"22.03.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","386.94","48"
"22.03.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"22.03.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","11298.20","25"
"22.03.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","11298.20","25"
"22.03.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","6776.99","37"
"22.03.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","480.01","47"
"22.03.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","11298.20","25"
"22.03.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","620.96","78"
"22.03.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","30181.66","68"
"22.03.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","256.47","19"
"22.03.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","92160","22418.71","24"
"22.03.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","92160","22281.22","24"
"22.03.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","92160","22418.71","24"
"22.03.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","92160","22418.71","24"
"22.03.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","92160","22281.22","24"
"22.03.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","92160","22418.71","24"
"22.03.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","92160","22418.71","24"
"22.03.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","92160","22418.71","24"
"22.03.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","46649.99","51"
"22.03.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","46649.99","51"
"22.03.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","46649.99","51"
"22.03.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","46649.99","51"
"22.03.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","46649.99","51"
"22.03.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","46649.99","51"
"22.03.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","46649.99","51"
"22.03.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","46649.99","51"
"22.03.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1915.79","37"
"23.03.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","880.86","9"
"23.03.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","35605.28","80"
"23.03.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","12316.57","41"
"23.03.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","9805.57","32"
"23.03.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","391.21","49"
"23.03.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"23.03.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","11324.49","25"
"23.03.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","11324.49","25"
"23.03.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","6816.13","37"
"23.03.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","482.42","47"
"23.03.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","11324.49","25"
"23.03.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","625.40","78"
"23.03.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","30133.99","67"
"23.03.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","264.35","20"
"23.03.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","92160","22086.07","24"
"23.03.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","92160","22086.07","24"
"23.03.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","92160","22086.07","24"
"23.03.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","92160","22086.07","24"
"23.03.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","92160","22086.07","24"
"23.03.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","92160","22086.07","24"
"23.03.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","92160","22086.07","24"
"23.03.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","92160","22086.07","24"
"23.03.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","46529.58","50"
"23.03.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","46529.58","50"
"23.03.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","46529.58","50"
"23.03.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","46529.58","50"
"23.03.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","46529.58","50"
"23.03.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","46529.58","50"
"23.03.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","46529.58","50"
"23.03.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","46529.58","50"
"23.03.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1910.26","37"
"24.03.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","1208.09","12"
"24.03.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","35596.22","80"
"24.03.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","12334.21","41"
"24.03.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","9667.05","31"
"24.03.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","394.85","49"
"24.03.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"24.03.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","11348.15","25"
"24.03.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","11348.15","25"
"24.03.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","7597.87","41"
"24.03.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","481.65","47"
"24.03.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","11348.15","25"
"24.03.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","625.68","78"
"24.03.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","30154.56","67"
"24.03.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","269.27","20"
"24.03.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","92160","21336.58","23"
"24.03.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","92160","21336.58","23"
"24.03.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","92160","21336.58","23"
"24.03.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","92160","21336.58","23"
"24.03.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","92160","21336.58","23"
"24.03.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","92160","21336.58","23"
"24.03.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","92160","21336.58","23"
"24.03.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","92160","21336.58","23"
"24.03.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","46507.86","50"
"24.03.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","46507.86","50"
"24.03.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","46507.86","50"
"24.03.2018","ES2_BE1401_Backup_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_Backup_04$\ES2_BE1401_Backup_04","92160","46507.86","50"
"24.03.2018","ES2_BE1401_BackupCopy_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_BackupCopy_01$\ES2_BE1401_BackupCopy_01","92160","46507.86","50"
"24.03.2018","ES2_BE1401_BackupCopy_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_BackupCopy_02$\ES2_BE1401_BackupCopy_02","92160","46507.86","50"
"24.03.2018","ES2_BE1401_BackupCopy_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_BackupCopy_03$\ES2_BE1401_BackupCopy_03","92160","46507.86","50"
"24.03.2018","ES2_BE1401_BackupCopy_04","CIFS Share","sv00454.ead.dom","\\es2-isi-01bck-n4.ead.dom\ES2_BE1401_BackupCopy_04$\ES2_BE1401_BackupCopy_04","92160","46507.86","50"
"24.03.2018","DS_WB_BackupCopy_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_BackupCopy_01\DS_WB_BackupCopy_01","5120","1910.26","37"
"25.03.2018","FER_FR_Backup_01","Windows Local","fersrvveeam01.eu.degussanet.com","G:\FER_FR_Backup_01","10035.87","1213.88","12"
"25.03.2018","DS_WB_Backup_04","Windows Local","ds2918.eu.degussanet.com","G:\DS_WB_Backup_04","44711.86","35604.38","80"
"25.03.2018","DS_WB_Backup_01","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_01\DS_WB_Backup_01","30172.16","12171.89","40"
"25.03.2018","DS_WB_Backup_03","CIFS Share","ds2918.eu.degussanet.com","\\issvm0101-cifs.eu.degussanet.com\DS_WB_Backup_03\DS_WB_Backup_03","30720","9573.22","31"
"25.03.2018","MOS_SERVERRM_Backup_01","CIFS Share","mos01012.eu.degussanet.com","\\mos1000.eu.degussanet.com\MOS_SERVERRM_Backup_01\MOS_SERVERRM_Backup_01","800","394.90","49"
"25.03.2018","DS_WB_BackupCopy_02","Windows Local","ds2918.eu.degussanet.com","F:\DS_WB_BackupCopy_02","1117.33","1117.16","100"
"25.03.2018","WES_FR_Backup_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_Backup_01","44711.86","11439.30","26"
"25.03.2018","WES_FR_BackupCopy_01","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_01","44711.86","11439.30","26"
"25.03.2018","DS_WB_Backup_02","CIFS Share","ds2918.eu.degussanet.com","\\isnas11b.eu.degussanet.com\DS_WB_Backup_02\DS_WB_Backup_02","18432","7546.26","41"
"25.03.2018","WTT_B201_Backup_01","Windows Local","wttvee01.eu.degussanet.com","D:\WTT_B201_Backup_01","1024.00","473.39","46"
"25.03.2018","WES_FR_BackupCopy_02","Windows Local","wessrvveeam01.eu.degussanet.com","G:\WES_FR_BackupCopy_02","44711.86","11439.30","26"
"25.03.2018","PDK_SERVERRM_Backup_01","Windows Local","pdk01005.eu.degussanet.com","D:\PDK_SERVERRM_Backup_01","799.87","619.74","77"
"25.03.2018","RFN_N297_Backup_01","Windows Local","rfn1345.eu.degussanet.com","D:\RFN_N297_Backup_01","44711.86","30056.48","67"
"25.03.2018","HEE_B1240_Backup_01","Windows Local","heevee01.eu.degussanet.com","D:\HEE_B1240_Backup_01","1331.20","258.01","19"
"25.03.2018","ES1_EE2203_Backup_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_Backup_01$\ES1_EE2203_Backup_01","92160","20475.26","22"
"25.03.2018","ES1_EE2203_Backup_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_Backup_03$\ES1_EE2203_Backup_03","92160","20475.26","22"
"25.03.2018","ES1_EE2203_Backup_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_Backup_02$\ES1_EE2203_Backup_02","92160","20475.26","22"
"25.03.2018","ES1_EE2203_Backup_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_Backup_04$\ES1_EE2203_Backup_04","92160","20475.26","22"
"25.03.2018","ES1_EE2203_BackupCopy_01","CIFS Share","sv00447.ead.dom","\\es1-isi-01bck-n1.ead.dom\ES1_EE2203_BackupCopy_01$\ES1_EE2203_BackupCopy_01","92160","20475.26","22"
"25.03.2018","ES1_EE2203_BackupCopy_02","CIFS Share","sv00448.ead.dom","\\es1-isi-01bck-n2.ead.dom\ES1_EE2203_BackupCopy_02$\ES1_EE2203_BackupCopy_02","92160","20475.26","22"
"25.03.2018","ES1_EE2203_BackupCopy_03","CIFS Share","sv00449.ead.dom","\\es1-isi-01bck-n3.ead.dom\ES1_EE2203_BackupCopy_03$\ES1_EE2203_BackupCopy_03","92160","20475.26","22"
"25.03.2018","ES1_EE2203_BackupCopy_04","CIFS Share","sv00450.ead.dom","\\es1-isi-01bck-n4.ead.dom\ES1_EE2203_BackupCopy_04$\ES1_EE2203_BackupCopy_04","92160","20475.26","22"
"25.03.2018","ES2_BE1401_Backup_01","CIFS Share","sv00451.ead.dom","\\es2-isi-01bck-n1.ead.dom\ES2_BE1401_Backup_01$\ES2_BE1401_Backup_01","92160","46220.62","50"
"25.03.2018","ES2_BE1401_Backup_02","CIFS Share","sv00452.ead.dom","\\es2-isi-01bck-n2.ead.dom\ES2_BE1401_Backup_02$\ES2_BE1401_Backup_02","92160","46220.62","50"
"25.03.2018","ES2_BE1401_Backup_03","CIFS Share","sv00453.ead.dom","\\es2-isi-01bck-n3.ead.dom\ES2_BE1401_Backup_03$\ES2_BE1401_Backup_03","92160","46220.62","50"
